"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"LOC101927815",-0.0787552500000022,4.58355268055556,-0.0970973615043379,0.924112012820134,0.960210138320921,-5.96256969858348,"Stable"
"FAM26F",-0.0752342361111111,6.48996025694444,-0.0970018063059501,0.924186443794631,0.96024386102766,-5.96257902814778,"Stable"
"RFNG",0.0529184861111114,6.28248446527778,0.0966174253467539,0.924485857800353,0.960511330867511,-5.9626164646582,"Stable"
"UQCRH",0.0316498055555563,12.0314948333333,0.0965346883005748,0.924550307486311,0.960534667062848,-5.96262450336271,"Stable"
"AMOTL1",-0.0331360972222221,6.36154442361111,-0.0964781674233313,0.924594335878499,0.960536785992577,-5.96262999095945,"Stable"
"ZNF883",-0.0752541944444447,4.80576998611111,-0.0963019318221559,0.924731620793048,0.960635782083546,-5.96264708102352,"Stable"
"HCRTR1",0.0253479999999993,4.17038643055556,0.0958897950948903,0.925052678951305,0.960889554654671,-5.96268692529039,"Stable"
"RAB7A",-0.068230840277776,9.74945692013889,-0.0958805038921561,0.925059917037936,0.960889554654671,-5.9626878215721,"Stable"
"GTF2H1",-0.0487273333333391,8.920879,-0.0957979630614308,0.925124218778816,0.960910262945638,-5.96269578011801,"Stable"
"SRSF10",-0.0737082916666676,8.44832815972222,-0.0957470735285552,0.925163863497888,0.960910262945638,-5.9627006834509,"Stable"
"HRK",-0.0554743333333327,5.84854697222222,-0.0956267003318252,0.925257639238369,0.960942689482749,-5.96271227135259,"Stable"
"IGLV4-3",0.0303175555555555,3.38798323611111,0.0955991568480959,0.925279096924135,0.960942689482749,-5.96271492081993,"Stable"
"EDNRB-AS1",-0.0663073055555552,4.97442405555556,-0.095428123470859,0.925412341430802,0.961031493011336,-5.96273135583146,"Stable"
"CD34",-0.0249477638888891,4.63300878472222,-0.0953630482704132,0.925463039243075,0.961031493011336,-5.96273760134753,"Stable"
"TTC13",0.058979388888889,6.41866011111111,0.0953276254273042,0.92549063608322,0.961031493011336,-5.96274099922525,"Stable"
"CCDC11",-0.0541392500000013,4.62894911111111,-0.0951993409214216,0.925590579407475,0.961091647883682,-5.96275329415587,"Stable"
"RP11-310J24.3",0.0389537638888893,4.44812872916667,0.0949423141553683,0.925790826628333,0.96125594362517,-5.9627778781437,"Stable"
"GPATCH4",-0.0364365416666654,4.35265103472222,-0.0946097235734066,0.92604995272881,0.961478938885606,-5.96280959112554,"Stable"
"CMYA5",0.036207527777778,3.23276526388889,0.0945587668313279,0.926089654633915,0.961478938885606,-5.96281444010564,"Stable"
"RP11-812E19.3",0.0589270763888896,7.03059803125,0.0943627892898627,0.926242348449515,0.961593528844783,-5.96283306477569,"Stable"
"DCAF15",0.038483194444443,4.96063593055556,0.094309207138789,0.926284096941058,0.961593528844783,-5.96283815022331,"Stable"
"E2F1",-0.0531470277777792,5.42173598611111,-0.0941732928912655,0.926389995439009,0.961625227299769,-5.96285103682013,"Stable"
"LOC340178",-0.0622904722222231,4.26129144444444,-0.0941553254676238,0.926403994986818,0.961625227299769,-5.96285273899768,"Stable"
"CALHM2",0.0561058333333326,7.23701573611111,0.0941081651028379,0.926440740709023,0.961625227299769,-5.96285720528038,"Stable"
"CREG1",0.07701126388889,8.44298365972222,0.093963116089524,0.926553758973163,0.961696951373035,-5.96287092802063,"Stable"
"CACUL1",0.0556910069444454,7.34098774652778,0.0938917916448049,0.926609333657078,0.961696951373035,-5.96287766810354,"Stable"
"MCM9",0.095948513888886,6.65141463194444,0.093857620682893,0.926635959178372,0.961696951373035,-5.96288089541168,"Stable"
"CCDC110",0.0549157222222219,7.06610588888889,0.0936728376478087,0.92677994104746,0.961802746060051,-5.96289832709286,"Stable"
"KRT73",0.0431623194444439,4.49586217361111,0.0935786691636332,0.926853317615239,0.961812704602525,-5.96290719736984,"Stable"
"UHRF1BP1L",-0.0741259583333331,6.4069398125,-0.0934294189545322,0.926969615570679,0.961812704602525,-5.9629212378648,"Stable"
"PAQR9",0.0279845694444445,3.29265540972222,0.093383568733549,0.927005343086672,0.961812704602525,-5.96292554666364,"Stable"
"MID1",0.0300301597222212,4.86794021180556,0.0933647830080344,0.927019981390972,0.961812704602525,-5.96292731145221,"Stable"
"PPP1R3F",0.0367312152777792,4.30354344097222,0.0933474730562356,0.927033469760147,0.961812704602525,-5.96292893728821,"Stable"
"LOC285181",0.0345335972222225,3.79208770138889,0.0933284099714903,0.927048324243684,0.961812704602525,-5.96293072743878,"Stable"
"LRRC17",0.0581778888888893,5.11795356944444,0.093282820040581,0.92708384929558,0.961812704602525,-5.96293500715615,"Stable"
"EML3",0.0459191666666667,7.95175884722222,0.0931425302434633,0.927193168363808,0.961882496008819,-5.96294816364627,"Stable"
"BC042825",0.0367332291666664,3.09220642013889,0.0930877116105053,0.927235885514796,0.961883190505916,-5.96295329920896,"Stable"
"BNIPL",0.0359764583333329,3.92941421527778,0.0929281461634514,0.927360227440748,0.96196855588512,-5.9629682305615,"Stable"
"HNRNPM",0.0559498333333339,7.56622136111111,0.0928683995232903,0.927406785726856,0.961973230719487,-5.96297381477694,"Stable"
"OSCP1",-0.0722274375000014,6.49414721875,-0.0927210003436307,0.927521649493525,0.962048753290133,-5.96298757609242,"Stable"
"PCDH18",0.0662181666666672,6.24002726388889,0.0926256157323103,0.927595980764503,0.962082229595973,-5.96299646964923,"Stable"
"OLIG2",0.0260184722222228,4.09334269444444,0.092557950407109,0.927648711392612,0.962093300168536,-5.96300277314773,"Stable"
"ASIP",-0.0296662638888874,4.83626245138889,-0.0923506399978787,0.927810267663397,0.962217231075704,-5.9630220569259,"Stable"
"RFC5",0.069981499999999,7.99861844444444,0.0919400871849411,0.928130219830676,0.962505413157738,-5.96306011864907,"Stable"
"JAK2",0.085789916666668,8.29323223611111,0.0917647899209797,0.928266836517682,0.962573089487535,-5.96307631859807,"Stable"
"GSC",-0.0223370138888912,4.77948278472222,-0.0917483681047146,0.928279634865558,0.962573089487535,-5.96307783462473,"Stable"
"ANXA8",0.0398613750000001,5.03086760416667,0.0915871881168855,0.928405251641683,0.962659710658832,-5.96309270003267,"Stable"
"SLC22A16",-0.0529868055555553,6.11624444444444,-0.0914342166068522,0.928524472926242,0.962739692818778,-5.96310678424165,"Stable"
"RP11-212P7.2",-0.0305643611111108,5.40258911111111,-0.091314260552394,0.928617964235856,0.962792990838444,-5.96311781224369,"Stable"
"EBF4",-0.0578274513888903,5.34862378125,-0.0911441557176381,0.928750542372707,0.962823868299131,-5.96313342581984,"Stable"
"KCNMA1",0.0270849999999978,4.775821875,0.091119388528821,0.928769845875316,0.962823868299131,-5.9631356967249,"Stable"
"SLC4A2",-0.0457365833333334,7.78665602777778,-0.0910968548568881,0.928787408619563,0.962823868299131,-5.96313776230318,"Stable"
"HCRTR2",0.0209747152777773,4.80193847569444,0.0910557368830552,0.928819456068895,0.962823868299131,-5.96314153012075,"Stable"
"LINC00461",0.0263091944444431,4.89238551388889,0.0910060404227351,0.92885818978377,0.962823868299131,-5.96314608175473,"Stable"
"SPHK1",-0.0635209722222232,6.09950698611111,-0.0908527346732931,0.928977678377302,0.962860756077601,-5.96316010719324,"Stable"
"MPRIP-AS1",0.033608666666666,5.15984680555556,0.09080332535623,0.929016189054867,0.962860756077601,-5.96316462245709,"Stable"
"CMA1",-0.0272671736111123,3.96072031597222,-0.090725909722205,0.929076528827914,0.962860756077601,-5.96317169214183,"Stable"
"LOC101927865",-0.0300169305555578,4.682857875,-0.0907004426426709,0.929096378636443,0.962860756077601,-5.96317401650848,"Stable"
"TMTC1",-0.0327372361111129,5.06781325694444,-0.0906712299599362,0.929119147941588,0.962860756077601,-5.96317668193183,"Stable"
"LOC101930296",-0.0286202083333347,4.57695302777778,-0.0906363701715439,0.929146318867504,0.962860756077601,-5.96317986148621,"Stable"
"SMC3",-0.0362549861111088,4.3613721875,-0.0905708905265824,0.929197356219212,0.962870027218277,-5.96318583057076,"Stable"
"TRIM13",-0.0502139861111131,7.95700425694444,-0.0904601103000808,0.929283703326099,0.962915885187655,-5.96319591941882,"Stable"
"POLR2H",-0.0484459444444436,9.46392380555556,-0.0903244628718666,0.929389434319091,0.962944842617313,-5.96320825614981,"Stable"
"LOC101927829",0.0381525972222221,3.89574345138889,0.0903162478933855,0.929395837565469,0.962944842617313,-5.96320900268396,"Stable"
"ATP6V0A2",0.0630240347222228,5.49218384375,0.0902511500104586,0.929446578935957,0.962953801618612,-5.96321491604037,"Stable"
"CXCR5",-0.0417015555555569,6.24779590277778,-0.0901301685519045,0.92954088031954,0.96300788814772,-5.96322589443438,"Stable"
"WDR65",0.025302638888888,3.38125976388889,0.0899285264033542,0.929698056725088,0.963127105590214,-5.963244159653,"Stable"
"CDH10",-0.0280735972222219,3.16329684027778,-0.0896550666399644,0.929911218556962,0.963254096133837,-5.96326886500518,"Stable"
"FCHO2",0.027092708333333,5.03578059027778,0.0896504023124121,0.929914854448167,0.963254096133837,-5.96326928574577,"Stable"
"ST3GAL1",0.0554676527777804,8.07073186805556,0.089609212430605,0.92994696245479,0.963254096133837,-5.9632730002853,"Stable"
"TGIF2",0.059135416666666,5.62860727777778,0.0895129436178611,0.930022005645208,0.963285194960209,-5.9632816752424,"Stable"
"CFC1",0.0401056041666648,5.68895441319444,0.0894626586336082,0.930061203929277,0.963285194960209,-5.96328620281084,"Stable"
"MEF2A",0.0460764722222216,6.817533,0.0894022466463598,0.930108296692274,0.963290356534428,-5.96329163883626,"Stable"
"LOC100507419",-0.0528822638888897,7.26527677083333,-0.0893013262777056,0.930186967434123,0.963328220699126,-5.96330071172928,"Stable"
"MIR17HG",0.0319856250000008,5.25348875694444,0.0889998563503531,0.930421977680577,0.963527983767355,-5.96332775338043,"Stable"
"RP11-457K10.1",-0.0371145833333326,5.21297773611111,-0.0888416935238343,0.930545275891908,0.963606366463024,-5.96334190395502,"Stable"
"PPP1R14A",-0.0290772499999994,4.26947523611111,-0.0887946967834593,0.930581913267229,0.963606366463024,-5.96334610383364,"Stable"
"WDR47",0.0480268194444449,7.42057825694444,0.0885400482853608,0.930780433138584,0.963768306181969,-5.96336882198327,"Stable"
"TLE3",-0.0383015902777766,5.96869223958333,-0.0884600325221085,0.930842813134477,0.963789272800955,-5.96337594703562,"Stable"
"PHEX-AS1",-0.0238766388888898,4.78666628472222,-0.0882636011879815,0.930995952295576,0.96387434490059,-5.96339341109902,"Stable"
"CLIP3",0.0670391666666665,6.17447198611111,0.0882368373183808,0.931016817805639,0.96387434490059,-5.96339578758516,"Stable"
"TSPAN16",-0.0267281874999989,4.39227892708333,-0.0881925033676124,0.931051381328394,0.96387434490059,-5.96339972261526,"Stable"
"HSDL2",-0.0596730694444458,4.11611313194444,-0.0879634528379777,0.931229955437263,0.964015587862378,-5.9634200214118,"Stable"
"SLC25A2",-0.0256851041666675,4.40247271875,-0.0877429270193499,0.931401887102208,0.964149942049419,-5.96343951492065,"Stable"
"TSHR",-0.050259256944444,4.52498703125,-0.0876469345902456,0.931476728156306,0.964169291299333,-5.96344798496118,"Stable"
"NUCB1",0.0272955555555559,7.14096930555556,0.0876108339435265,0.931504874410149,0.964169291299333,-5.96345116796154,"Stable"
"MANSC1",-0.0378537083333335,9.7621844375,-0.0874402987542336,0.931637835280965,0.964226183140326,-5.9634661863729,"Stable"
"YTHDC2",0.0541228888888892,7.32871476388889,0.0874322135696246,0.931644139095586,0.964226183140326,-5.96346689767993,"Stable"
"COPG2",-0.0345486666666677,6.75264159722222,-0.0873544138056018,0.931704797855187,0.96424533820735,-5.96347373888103,"Stable"
"SAFB2",-0.0422906180555556,7.61926112152778,-0.0871399785439594,0.931871990591491,0.96437474131513,-5.96349256342426,"Stable"
"LOC79999",0.0282930972222228,6.08916078472222,0.0868691073486468,0.93208319058505,0.964441436135448,-5.96351627623328,"Stable"
"YWHAH",0.0330259652777789,7.81753540625,0.0868093692494452,0.93212976948074,0.964441436135448,-5.96352149594675,"Stable"
"REEP6",-0.0461828055555547,8.65590795833333,-0.0867789939929074,0.932153453727083,0.964441436135448,-5.96352414865874,"Stable"
"RP11-736K20.5",-0.0585908333333336,3.814782875,-0.0867725391861373,0.932158486688572,0.964441436135448,-5.96352471224624,"Stable"
"PSMD7",-0.0350750347222242,8.30564300347222,-0.0867245551053661,0.932195901076407,0.964441436135448,-5.96352890055992,"Stable"
"LOC283214",0.029329097222222,4.40079059027778,0.0866821532800716,0.932228962979386,0.964441436135448,-5.96353259969796,"Stable"
"DNAJC18",-0.0403321111111108,5.69198705555556,-0.0866788299426331,0.932231554285147,0.964441436135448,-5.96353288954978,"Stable"
"DOK3",0.0226409722222232,3.545198125,0.0865667170367856,0.932318972546605,0.964488256499622,-5.96354266120804,"Stable"
"KCNQ1DN",0.0327677569444456,6.04404837152778,0.086423620633325,0.932430551024521,0.964560065353936,-5.96355511500902,"Stable"
"SNRPG",-0.0225231527777794,9.54698715972222,-0.086240665621636,0.932573211150733,0.96464179630803,-5.96357100776346,"Stable"
"IL18",0.0556268194444449,4.60841553472222,0.0862131152091317,0.932594693938641,0.96464179630803,-5.96357339807115,"Stable"
"STX8",0.0400134166666666,5.32466819444444,0.0861600602379785,0.932636064388211,0.96464179630803,-5.9635779990368,"Stable"
"C11orf74",-0.0608068194444442,7.96972447916667,-0.0857947090553376,0.932920958244027,0.964763979119898,-5.9636096057425,"Stable"
"AP2M1",-0.0349310555555569,8.84532938888889,-0.0857932664040407,0.932922083214944,0.964763979119898,-5.96360973028106,"Stable"
"SNAPC4",0.0594293611111087,6.68288052777778,0.085747372561527,0.932957871039003,0.964763979119898,-5.9636136910288,"Stable"
"ANXA2R",0.0450167499999994,4.31381705555556,0.0857338604011451,0.932968407793316,0.964763979119898,-5.96361485675701,"Stable"
"TSPO2",-0.0255852777777763,5.14782391666667,-0.0857066314817055,0.932989640887436,0.964763979119898,-5.96361720530723,"Stable"
"LOC101928961",-0.033578541666667,3.0991445625,-0.085684069051492,0.933007235096586,0.964763979119898,-5.96361915079865,"Stable"
"ACTN1",-0.0571809236111118,8.30612526041667,-0.0851876136771188,0.933394380811369,0.965120676886679,-5.96366182919174,"Stable"
"LOC101928269",-0.0650771805555568,5.09587035416667,-0.0851212304978966,0.933446149063615,0.96513058106121,-5.96366751712751,"Stable"
"WDR92",-0.0692490277777766,6.58379894444444,-0.0848143930133037,0.93368543726239,0.965334360608082,-5.96369375045555,"Stable"
"LOC729732",0.0387083472222223,6.10992165972222,0.0846061978894839,0.933847802714005,0.965458595150069,-5.96371149638811,"Stable"
"LOC388210",0.0524768125000019,5.16532330208333,0.0844837453614632,0.933943301392437,0.965513691370815,-5.96372191353042,"Stable"
"PSAP",0.0303021041666653,9.69614053819445,0.0843525214386493,0.934045641914244,0.965575855412817,-5.96373306013442,"Stable"
"PMEPA1",-0.0230999097222231,10.4604750451389,-0.0841853516954666,0.934176018067398,0.965661086246733,-5.96374723503048,"Stable"
"TPMT",-0.0443993194444419,6.58289682638889,-0.0841385550097781,0.93421251528792,0.965661086246733,-5.96375119805017,"Stable"
"CYP2A13",0.0217855624999994,3.46307663541667,0.0840373559476114,0.93429144201443,0.965664576178291,-5.96375976065783,"Stable"
"PRUNE2",0.0370902777777786,5.139778125,0.0840259758665549,0.934300317562254,0.965664576178291,-5.96376072290008,"Stable"
"LMOD2",-0.0251797361111104,5.7081503125,-0.083958969369474,0.934352577425096,0.965674959843522,-5.96376638599197,"Stable"
"FAM69C",-0.0783148888888885,8.53909244444444,-0.0838930495411058,0.934403990079275,0.965684467000384,-5.96377195283994,"Stable"
"AJ606316",0.0220225138888894,5.06133959027778,0.0837532597110636,0.934513016953877,0.965753513545216,-5.96378374346699,"Stable"
"CDRT4",-0.0600130902777778,7.00585394791667,-0.0834622989786318,0.934739951590577,0.965930463054178,-5.96380822167717,"Stable"
"LIME1",-0.0536147083333338,5.80274850694444,-0.0834254508479684,0.934768691689691,0.965930463054178,-5.96381131559999,"Stable"
"LINC01018",-0.0345129999999991,3.93082275,-0.083190241320647,0.934952148148401,0.966076396451638,-5.96383103261477,"Stable"
"LINC00639",0.0226195277777785,4.05987301388889,0.0829377080287204,0.935149120927079,0.966220944808407,-5.963852139936,"Stable"
"AGGF1",0.0714318888888874,6.31048151388889,0.0828730153786891,0.935199581091549,0.966220944808407,-5.96385753678486,"Stable"
"DNASE1",0.057230111111112,7.98689741666667,0.0828484379442748,0.935218751527703,0.966220944808407,-5.96385958600322,"Stable"
"LMO4",-0.0434973888888894,5.95972068055556,-0.0826601936169062,0.935365583779991,0.966329002147454,-5.96387526131269,"Stable"
"NUDT14",0.0301124722222221,6.33901669444444,0.0823861289061025,0.935579361087065,0.966506207741496,-5.96389801930198,"Stable"
"ABCC13",0.093047652777777,5.31851316666667,0.0822653399749952,0.935673581113786,0.966539921863328,-5.96390802549345,"Stable"
"NTRK3-AS1",0.0248141527777763,5.66898521527778,0.0821669809491883,0.935750305692781,0.966539921863328,-5.96391616275171,"Stable"
"CASC17",0.0325487083333327,3.4790966875,0.082105103091101,0.935798573619265,0.966539921863328,-5.96392127693389,"Stable"
"KCNQ1-AS1",-0.0288373194444449,3.81272735416667,-0.0821038178341028,0.935799576188928,0.966539921863328,-5.96392138311911,"Stable"
"C19orf53",0.0325739305555555,8.33612375694444,0.0820415257486971,0.93584816750601,0.966539921863328,-5.96392652756921,"Stable"
"LOC100133130",-0.0346061388888899,4.83100477777778,-0.0820193011667701,0.93586550398989,0.966539921863328,-5.96392836206307,"Stable"
"TTC39A",0.024114055555557,3.98597006944444,0.0818398794889487,0.936005464718085,0.966640829348152,-5.96394315396563,"Stable"
"RP11-674P19.2",0.0616792986111099,5.53697173958333,0.0815853282339988,0.936204035256663,0.96680225309369,-5.96396408418977,"Stable"
"GPR32",0.022527513888889,3.15699636805556,0.0814924414416517,0.936276495562176,0.966812407535345,-5.9639717054943,"Stable"
"CPA1",0.0200487222222225,4.31339618055556,0.0814643691425556,0.936298394672934,0.966812407535345,-5.96397400710269,"Stable"
"RPAP2",-0.0607990694444451,5.83275146527778,-0.0813055188894515,0.93642231426154,0.966896721329135,-5.96398701608859,"Stable"
"ZNF518B",0.0234365833333339,4.94659595833333,0.0810546553764981,0.936618017191507,0.967013766903037,-5.96400750881037,"Stable"
"RP11-508N22.12",0.0274477777777768,4.46493775,0.081051838411696,0.936620214778396,0.967013766903037,-5.96400773856549,"Stable"
"AUP1",-0.0605314166666666,6.25593573611111,-0.0809638696675987,0.936688841735737,0.967040975879896,-5.96401490939062,"Stable"
"CTHRC1",-0.0282402222222213,6.81456918055556,-0.0808677941548481,0.936763793617916,0.967046566895672,-5.9640227321568,"Stable"
"STC1",-0.0474472847222218,4.68725535763889,-0.0808485533870859,0.936778804091978,0.967046566895672,-5.96402429768462,"Stable"
"TMEM261",-0.0346232708333343,8.91197706597222,-0.080693667234553,0.936899637740284,0.967127661790837,-5.96403688646337,"Stable"
"RARA-AS1",0.0302582916666685,5.55026622916667,0.0801414164879686,0.937330486564263,0.967528752397983,-5.96408157581562,"Stable"
"ADAM12",0.0600318055555595,6.73923915277778,0.0799975823744291,0.937442704829551,0.967600925672554,-5.96409316486816,"Stable"
"CTU2",-0.0239789583333341,6.28060075694444,-0.0797847207735959,0.937608780355172,0.967707531087745,-5.9641102774652,"Stable"
"CBY1",0.0525334583333334,5.46647560416667,0.0797567645137379,0.937630592173451,0.967707531087745,-5.96411252157084,"Stable"
"RP11-157E16.1",-0.0190485694444447,2.65112925,-0.0793558551049072,0.937943392376535,0.967986693314338,-5.96414461696182,"Stable"
"MMD",0.0452245972222194,10.3549802986111,0.0792791164343466,0.938003267154048,0.968004815239591,-5.96415074196523,"Stable"
"LINC00313",0.0354572569444445,5.58665302430556,0.079133129232361,0.938117173664889,0.968078692924846,-5.96416237779299,"Stable"
"RILP",-0.0381750069444458,5.70278654513889,-0.0790529070480166,0.938179767624972,0.968099614966343,-5.96416876273569,"Stable"
"THUMPD1",0.0243214305555544,10.4841677847222,0.0788325746076062,0.938351685856753,0.968208318720834,-5.96418626587105,"Stable"
"RAB20",0.0528769166666638,8.97394161111111,0.0788094105533337,0.938369760201067,0.968208318720834,-5.96418810318069,"Stable"
"PKD2L1",-0.0652178750000001,6.24153246527778,-0.078578248701166,0.938550132076004,0.968280712214571,-5.96420640875798,"Stable"
"JSRP1",0.0344572638888874,5.65142360416667,0.0784535312827681,0.938647448535497,0.968280712214571,-5.96421626275067,"Stable"
"WDR63",-0.020521951388889,4.65071967013889,-0.0784487351939835,0.938651190923187,0.968280712214571,-5.96421664138009,"Stable"
"SNX18",-0.0191270972222215,3.47648509027778,-0.0784146804432831,0.938677763885948,0.968280712214571,-5.96421932918292,"Stable"
"PCBP3",0.0255656250000014,5.49032549305556,0.0784141174893144,0.938678203160246,0.968280712214571,-5.96421937360479,"Stable"
"TMED10",-0.0410022222222199,9.17334955555556,-0.0783940180477748,0.938693886815114,0.968280712214571,-5.96422095941338,"Stable"
"TTC18",-0.0588922222222239,6.02774690277778,-0.0781412241310831,0.9388911449379,0.968440519054893,-5.96424086970788,"Stable"
"SP6",-0.0251322708333319,7.67564602430556,-0.0775783206951476,0.939330400270464,0.968849913728623,-5.96428497372963,"Stable"
"INPP5K",0.0294564305555545,6.56467397916667,0.0774495379836758,0.939430897308667,0.968909883085351,-5.96429501920216,"Stable"
"CNN2P10",-0.0246873472222213,3.91457065972222,-0.0770082439058707,0.939775274273851,0.969221368481521,-5.96432931512528,"Stable"
"CDS2",0.0380425902777803,7.67712931597222,0.0767322796513705,0.939990637592945,0.969399775745028,-5.96435066266018,"Stable"
"AB488780",0.0260000138888881,5.30886963194444,0.0764988748291135,0.940172791234587,0.969524975225352,-5.96436865819737,"Stable"
"RP11-295M18.6",0.0208908750000001,3.35520963194444,0.0764681082328942,0.940196802343032,0.969524975225352,-5.96437102621963,"Stable"
"MC5R",-0.0260536388888895,4.088502125,-0.0763150926357375,0.940316220878062,0.969604411485533,-5.96438278928271,"Stable"
"LOC101927287",0.0597632499999996,5.58572108333333,0.0762237939342349,0.940387474179883,0.969634177379383,-5.96438979665107,"Stable"
"RP11-400N9.1",-0.0200835555555559,3.47939347916667,-0.0760359063741518,0.940534111119357,0.969741665207843,-5.96440419104948,"Stable"
"C19orf18",0.0503262152777779,4.26651532986111,0.0759094399149661,0.940632813199157,0.969799722135565,-5.96441385988391,"Stable"
"AP4M1",-0.032393527777776,6.12039070833333,-0.0757321074854013,0.940771215877139,0.969898703610142,-5.96442739053022,"Stable"
"SLC9A8",-0.02083715277778,8.10215772916667,-0.0756181419226053,0.940860163658995,0.969914819273716,-5.96443606953096,"Stable"
"ASB7",-0.0365115555555553,4.69949804166667,-0.075603431179242,0.940871645152257,0.969914819273716,-5.96443718887001,"Stable"
"PHLPP1",-0.0411197708333337,4.01875234375,-0.0754821013382873,0.940966341621231,0.96995948870567,-5.96444641254848,"Stable"
"EDN3",0.0377953333333334,4.93691169444444,0.0753884154405966,0.941039462966098,0.96995948870567,-5.96445352456599,"Stable"
"AMBN",0.0729671527777755,7.00302440972222,0.0753849352568301,0.941042179241722,0.96995948870567,-5.96445378858868,"Stable"
"NAP1L5",-0.0411767569444432,5.91251471180556,-0.0752353847616451,0.941158903791436,0.969988503138118,-5.96446512266937,"Stable"
"PDLIM5",0.0399415416666669,4.99114767361111,0.0751551455291535,0.941221531303107,0.969988503138118,-5.96447119454326,"Stable"
"LOC100128185",-0.0283873194444446,3.85930688194444,-0.075079982255923,0.94128019734702,0.969988503138118,-5.96447687643653,"Stable"
"DKFZP434L187",-0.042395916666667,7.35202484722222,-0.0750504060187565,0.941303282134216,0.969988503138118,-5.96447911066561,"Stable"
"DEXI",-0.0338887638888892,8.03627409027778,-0.0750350341062494,0.941315280211279,0.969988503138118,-5.96448027153339,"Stable"
"C6orf57",-0.0300865694444452,7.56227014583333,-0.0749849396144952,0.941354380040902,0.969988503138118,-5.96448405295866,"Stable"
"SCGB2A2",0.0235760972222216,4.05993528472222,0.0749685881092068,0.941367142777118,0.969988503138118,-5.96448528671974,"Stable"
"HLCS",-0.0386716388888892,5.214170125,-0.0747390686760249,0.941546289891656,0.970110576992216,-5.96450257615308,"Stable"
"C11orf70",-0.0704713888888904,6.12945868055556,-0.0747081420925245,0.941570429312737,0.970110576992216,-5.96450490176759,"Stable"
"EXOC6B",0.0312832777777778,3.46523045138889,0.0745092135064517,0.941725702371431,0.97020750881661,-5.96451983779511,"Stable"
"LAMC1",0.027317229166667,4.96037986458333,0.0744610912070442,0.941763264447265,0.97020750881661,-5.96452344495418,"Stable"
"CXorf30",-0.022558062499999,4.97928705208333,-0.0743203356207549,0.941873132679699,0.97020750881661,-5.96453398236883,"Stable"
"TRIM72",0.0396211944444449,4.18874105555556,0.0742933875868431,0.941894167388062,0.97020750881661,-5.96453599751312,"Stable"
"C18orf61",0.0189045972222219,3.22071354861111,0.0742722700306165,0.941910651057745,0.97020750881661,-5.96453757615043,"Stable"
"TMF1",-0.0488513333333334,7.87769545833333,-0.0742160077986893,0.941954567640826,0.97020750881661,-5.96454177982998,"Stable"
"LINC01364",-0.0319249444444436,3.15901824305556,-0.074207266850761,0.941961390576015,0.97020750881661,-5.96454243263155,"Stable"
"AMER2",0.0219040416666667,5.11910661805556,0.0741192574241853,0.942030088494824,0.970234582162334,-5.96454900117244,"Stable"
"ALAS2",-0.0497867083333334,6.56728242361111,-0.0739478850517711,0.942163858790289,0.970260870405192,-5.96456176911956,"Stable"
"C18orf21",0.0597549583333343,5.27746907638889,0.0739367765161901,0.942172529983067,0.970260870405192,-5.96456259573209,"Stable"
"LSMEM2",0.0220486250000005,3.87860614583333,0.0739235501887441,0.942182854309361,0.970260870405192,-5.96456357977275,"Stable"
"ORMDL2",-0.0626579861111125,6.93548170138889,-0.0737936595591498,0.942284246088269,0.970321603129203,-5.96457323430854,"Stable"
"LOC100289333",0.0305396388888881,3.74024894444444,0.0735922806981472,0.942441443180524,0.970439793581098,-5.96458816889749,"Stable"
"OLFM1",0.0317769722222216,4.58985559722222,0.0734829087363632,0.942526820393458,0.970453496388876,-5.964596263016,"Stable"
"MED7",-0.0488129722222244,9.36014030555556,-0.0734475928288666,0.942554388619816,0.970453496388876,-5.96459887401584,"Stable"
"PRRG3",0.0563205972222232,5.06672896527778,0.0734121991001216,0.942582017671989,0.970453496388876,-5.96460148951102,"Stable"
"BTBD2",0.0478256597222213,6.99540542708333,0.0733061397561084,0.942664810178232,0.970495058399516,-5.96460931945037,"Stable"
"RBBP6",0.0698401527777772,7.3173563125,0.0732257798745218,0.942727541519442,0.970515964168974,-5.96461524456924,"Stable"
"RPUSD2",0.0193791944444452,9.55700818055556,0.0731038494334927,0.942822724848086,0.970553029362262,-5.96462422238063,"Stable"
"SCAF11",-0.0483019166666647,7.77672944444444,-0.073070961108454,0.942848398824863,0.970553029362262,-5.96462664140784,"Stable"
"AHRR",0.0377886249999992,4.61642761805556,0.0726909366667289,0.943145066312166,0.970760475283862,-5.96465451436568,"Stable"
"AGAP11",0.0303361805555538,5.03465634027778,0.0726805376096438,0.943153184498686,0.970760475283862,-5.96465527504511,"Stable"
"DSCR9",0.0542962222222201,8.41962379166667,0.0725999230423881,0.94321611774496,0.970760475283862,-5.96466116822205,"Stable"
"SEC22B",-0.0603809861111131,9.21499097916667,-0.072574517132921,0.943235951418099,0.970760475283862,-5.96466302411927,"Stable"
"BC043223",0.0190151597222235,5.10183705902778,0.072541019708618,0.943262101967551,0.970760475283862,-5.96466547010823,"Stable"
"ZNF629",0.0320855208333333,5.51788448263889,0.0724578566425553,0.94332702545979,0.970783617545465,-5.96467153781509,"Stable"
"KIF15",-0.0476092777777781,4.79191638888889,-0.072327776720895,0.943428576705342,0.970844449874557,-5.96468101470295,"Stable"
